"response_id","country_of_residence","country_of_residence_group","gender","first_nz_trip","purpose_of_visit_main","purpose_subtype","single_or_others","no_people_over_15","no_people_under_15","age_range","category","activity","subtype","place_stayed","nights","reasons_for_travel_secondary","satisfaction_rating","expectation_rating","recommend_rating","satisfaction_reason"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","Other important building or site",NA,"Southland District (Fiordland)",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Activities","Went for a walk, hike, trek or tramp","A walk that took over 3 hours but not overnight","Mackenzie District",3,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Activities","Went for a walk, hike, trek or tramp","A walk that took between � hour and 3 hours","Westland District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","A public museum or art gallery","Christchurch Art Gallery","Marlborough District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","A public museum or art gallery","Other public museum or art gallery in the South Island","Southland District (Fiordland)",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","Other important building or site",NA,"Dunedin City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Activities","Went for a walk, hike, trek or tramp","A walk that took under � hour","Dunedin City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A geothermal park (hot mud and possibly geysers)",NA,"Auckland District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","Brewery, Gin, Vineyard / wine trail",NA,"Wellington City",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","A public museum or art gallery","Christchurch Art Gallery","Rotorua District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A glacier e.g. Fox, Franz Josef, Hooker Valley",NA,"Mackenzie District",3,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A national park","Tongariro","Dunedin City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Activities","Went for a walk, hike, trek or tramp","A walk that took under � hour","Southland District (Fiordland)",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Performances","None of these",NA,"Christchurch City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","Other important building or site",NA,"Mackenzie District",3,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","Glow worm tour",NA,"Southland District (Fiordland)",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","A public museum or art gallery","Christchurch Art Gallery","Wellington City",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A beach",NA,"Grey District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","A public museum or art gallery","Other public museum or art gallery in the North Island","Matamata-Piako District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A wildlife sanctuary (a sanctuary for New Zealand's endangered species)",NA,"Rotorua District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Activities","Went for a walk, hike, trek or tramp","A walk that took between � hour and 3 hours","Wellington City",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","A place that is significant to Māori, such as a landmark, remains of a Māori pa (fortified hill), etc",NA,"Ruapehu District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A national park","Lake Wanaka / Mt Aspiring","Dunedin City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A wildlife sanctuary (a sanctuary for New Zealand's endangered species)",NA,"Wellington City",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A national park","Nelson Lakes","Westland District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Activities","Went for a walk, hike, trek or tramp","A walk that took between � hour and 3 hours","Rotorua District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A national park","Tongariro","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","Other important building or site",NA,"Marlborough District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A national park","Mt Cook / Aoraki","Auckland District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A national park","Pancake Rocks - Paparoa, Punakaiki","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","Glow worm tour",NA,"Mackenzie District",3,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Activities","Went for a walk, hike, trek or tramp","A walk that took over 3 hours but not overnight","Southland District (Fiordland)",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","Brewery, Gin, Vineyard / wine trail",NA,"Marlborough District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A wildlife sanctuary (a sanctuary for New Zealand's endangered species)",NA,"Southland District (Fiordland)",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A beach",NA,"Christchurch City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Activities","Went for a walk, hike, trek or tramp","A walk that took under � hour","Wellington City",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A national park","Pancake Rocks - Paparoa, Punakaiki","Rotorua District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A national park","Lake Wanaka / Mt Aspiring","Southland District (Fiordland)",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A national park","Tongariro","Matamata-Piako District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","Other natural attraction (e.g. mountain, lake, river, forest, etc.)",NA,"Southland District (Fiordland)",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A beach",NA,"Wellington City",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Activities","Went for a walk, hike, trek or tramp","A walk that took over 3 hours but not overnight","Dunedin City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Activities","Went for a walk, hike, trek or tramp","A walk that took between � hour and 3 hours","Mackenzie District",3,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A film location, tour or experience",NA,"Mackenzie District",3,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","A place that is significant to Māori, such as a landmark, remains of a Māori pa (fortified hill), etc",NA,"Dunedin City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A national park","Nelson Lakes","Rotorua District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A glacier e.g. Fox, Franz Josef, Hooker Valley",NA,"Grey District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","Other important building or site",NA,"Wellington City",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A national park","Milford, Dusky, Doubtful Sounds - Fiordland","Grey District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Activities","Went for a walk, hike, trek or tramp","A walk that took under � hour","Auckland District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Activities","Went for a walk, hike, trek or tramp","A walk that took over 3 hours but not overnight","Rotorua District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A national park","Westland Tai Poutini (includes Fox and Franz Josef Glaciers)","Mackenzie District",3,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Activities","Went for a walk, hike, trek or tramp","A walk that took between � hour and 3 hours","Dunedin City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Activities","Went for a walk, hike, trek or tramp","A walk that took between � hour and 3 hours","Christchurch City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Activities","Went for a walk, hike, trek or tramp","A walk that took under � hour","Westland District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","A public museum or art gallery","Other public museum or art gallery in the South Island","Matamata-Piako District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Activities","Went for a walk, hike, trek or tramp","A walk that took under � hour","Marlborough District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A glacier e.g. Fox, Franz Josef, Hooker Valley",NA,"Matamata-Piako District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A national park","Pancake Rocks - Paparoa, Punakaiki","Mackenzie District",3,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A national park","Mt Cook / Aoraki","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A film location, tour or experience",NA,"Ruapehu District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A beach",NA,"Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A national park","Milford, Dusky, Doubtful Sounds - Fiordland","Dunedin City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Activities","Went for a walk, hike, trek or tramp","A walk that took under � hour","Rotorua District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","Other natural attraction (e.g. mountain, lake, river, forest, etc.)",NA,"Rotorua District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","A public museum or art gallery","Christchurch Art Gallery","Westland District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","A public museum or art gallery","Other public museum or art gallery in the North Island","Dunedin City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A national park","Nelson Lakes","Marlborough District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","A public museum or art gallery","Christchurch Art Gallery","Grey District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Activities","Went for a walk, hike, trek or tramp","A walk that took between � hour and 3 hours","Ruapehu District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Performances","None of these",NA,"Marlborough District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Performances","None of these",NA,"Auckland District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","A public museum or art gallery","Other public museum or art gallery in the South Island","Auckland District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Activities","Went for a walk, hike, trek or tramp","A walk that took over 3 hours but not overnight","Christchurch City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","A place that is significant to Māori, such as a landmark, remains of a Māori pa (fortified hill), etc",NA,"Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","A public museum or art gallery","Christchurch Art Gallery","Ruapehu District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A beach",NA,"Mackenzie District",3,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","Other important building or site",NA,"Ruapehu District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
